,OPEN,CLOSE,TRADEDATE
57,63.06,64.5,2015-09-10
58,64.69,64.85,2015-09-11
59,65.0,63.5,2015-09-14
60,63.51,62.3,2015-09-15
61,62.31,60.78,2015-09-16
62,61.17,61.05,2015-09-17
63,61.2,61.91,2015-09-18
64,61.12,60.81,2015-09-21
65,61.32,60.65,2015-09-22
66,60.76,59.15,2015-09-23
67,59.45,57.51,2015-09-24
68,57.52,55.9,2015-09-25
69,55.91,53.5,2015-09-28
70,53.3,54.77,2015-09-29
71,54.89,57.97,2015-09-30
72,58.07,56.92,2015-10-01
73,57.18,57.44,2015-10-02
74,57.81,58.55,2015-10-05
75,58.67,59.23,2015-10-06
76,59.49,59.66,2015-10-07
77,59.4,59.19,2015-10-08
78,59.19,59.1,2015-10-09
79,58.94,57.55,2015-10-12
80,57.55,59.0,2015-10-13
81,59.08,59.0,2015-10-14
82,58.4,57.96,2015-10-15
83,58.2,56.06,2015-10-16
84,56.02,56.8,2015-10-19
85,57.07,56.0,2015-10-20
86,55.6,54.92,2015-10-21
87,54.52,54.5,2015-10-22
88,54.65,55.9,2015-10-23
89,56.1,54.4,2015-10-26
90,54.67,54.44,2015-10-27
91,54.36,53.89,2015-10-28
92,53.62,52.7,2015-10-29
93,52.7,51.4,2015-10-30
94,51.03,51.38,2015-11-02
95,51.64,53.03,2015-11-03
96,53.79,52.2,2015-11-05
97,52.46,52.22,2015-11-06
98,52.25,52.09,2015-11-09
99,52.0,51.59,2015-11-10
100,51.88,51.4,2015-11-11
101,51.3,51.2,2015-11-12
102,51.34,50.81,2015-11-13
103,50.86,51.05,2015-11-16
104,51.11,52.6,2015-11-17
105,52.7,53.01,2015-11-18
106,53.22,53.95,2015-11-19
107,54.0,53.6,2015-11-20
108,53.92,54.88,2015-11-23
109,54.98,53.2,2015-11-24
110,53.19,54.46,2015-11-25
111,54.7,54.56,2015-11-26
112,54.18,52.72,2015-11-27
113,52.8,52.18,2015-11-30
114,52.32,51.49,2015-12-01
115,51.85,51.55,2015-12-02
116,51.3,51.97,2015-12-03
117,51.91,52.13,2015-12-04
118,52.15,50.5,2015-12-07
119,50.19,48.96,2015-12-08
120,49.15,49.8,2015-12-09
121,49.5,49.55,2015-12-10
122,49.55,50.5,2015-12-11
123,50.6,53.28,2015-12-14
124,53.4,56.0,2015-12-15
125,56.14,55.73,2015-12-16
126,56.0,56.74,2015-12-17
127,56.69,57.6,2015-12-18
128,57.7,56.92,2015-12-21
129,57.2,56.99,2015-12-22
130,57.0,57.35,2015-12-23
