,OPEN,CLOSE,TRADEDATE
207,102.59,102.05,2016-04-15
208,100.87,104.0,2016-04-18
209,104.2,107.05,2016-04-19
210,106.7,108.84,2016-04-20
211,109.75,108.7,2016-04-21
212,109.0,109.95,2016-04-22
213,109.95,109.25,2016-04-25
214,108.5,103.99,2016-04-26
215,104.0,103.36,2016-04-27
216,103.6,104.71,2016-04-28
217,104.49,102.15,2016-04-29
218,101.7,105.15,2016-05-04
219,105.63,106.23,2016-05-05
220,106.22,103.93,2016-05-06
221,104.0,102.8,2016-05-10
222,102.8,106.04,2016-05-11
223,106.27,107.0,2016-05-12
224,101.7,104.32,2016-05-13
225,104.77,104.36,2016-05-16
226,103.75,103.71,2016-05-17
227,103.85,105.22,2016-05-18
228,104.8,105.2,2016-05-19
229,105.0,104.0,2016-05-20
230,104.39,104.0,2016-05-23
231,104.0,105.1,2016-05-24
232,105.5,106.17,2016-05-25
233,106.15,106.47,2016-05-26
234,106.47,106.94,2016-05-27
235,106.4,106.75,2016-05-30
236,106.82,109.4,2016-05-31
237,108.9,106.72,2016-06-01
238,106.98,108.0,2016-06-02
239,108.28,109.1,2016-06-03
240,108.83,111.2,2016-06-06
241,110.5,112.4,2016-06-07
242,112.02,111.65,2016-06-08
243,111.46,111.0,2016-06-09
244,110.0,110.81,2016-06-10
245,110.8,113.1,2016-06-14
246,113.27,115.74,2016-06-15
247,115.94,114.9,2016-06-16
248,115.0,113.09,2016-06-17
249,113.6,119.0,2016-06-20
250,119.01,117.06,2016-06-21
251,117.0,117.01,2016-06-22
252,116.5,117.05,2016-06-23
253,114.0,114.1,2016-06-24
254,114.14,112.0,2016-06-27
255,112.49,112.99,2016-06-28
256,113.18,113.75,2016-06-29
257,113.55,112.52,2016-06-30
258,112.0,112.44,2016-07-01
259,112.47,112.9,2016-07-04
260,112.47,110.78,2016-07-05
261,110.15,111.0,2016-07-06
262,111.47,113.06,2016-07-07
263,112.93,115.22,2016-07-08
264,115.2,119.19,2016-07-11
265,119.39,119.98,2016-07-12
266,119.79,119.7,2016-07-13
267,119.8,119.61,2016-07-14
268,119.0,120.0,2016-07-15
269,119.31,119.2,2016-07-18
270,119.19,119.0,2016-07-19
271,118.55,114.73,2016-07-20
272,115.51,115.39,2016-07-21
273,116.5,115.95,2016-07-22
274,116.08,117.35,2016-07-25
275,117.3,114.5,2016-07-26
276,114.86,114.0,2016-07-27
277,114.53,114.95,2016-07-28
278,114.71,113.51,2016-07-29
279,113.54,112.7,2016-08-01
280,112.7,111.27,2016-08-02
281,111.0,111.63,2016-08-03
282,112.0,115.19,2016-08-04
283,115.58,114.87,2016-08-05
284,114.9,117.94,2016-08-08
285,117.64,117.52,2016-08-09
286,117.65,119.0,2016-08-10
287,118.5,119.48,2016-08-11
288,119.5,123.0,2016-08-12
289,123.49,124.99,2016-08-15
290,124.5,129.44,2016-08-16
291,127.0,126.61,2016-08-17
292,127.0,126.6,2016-08-18
293,126.9,126.0,2016-08-19
294,125.74,125.55,2016-08-22
295,125.43,124.9,2016-08-23
296,124.27,127.0,2016-08-24
297,126.99,127.01,2016-08-25
298,127.01,130.75,2016-08-26
299,130.3,132.34,2016-08-29
300,132.29,130.63,2016-08-30
301,130.6,127.07,2016-08-31
302,127.05,126.8,2016-09-01
303,127.29,128.45,2016-09-02
304,128.44,129.29,2016-09-05
305,129.5,130.47,2016-09-06
306,130.4,129.3,2016-09-07
307,129.5,129.2,2016-09-08
308,128.73,126.55,2016-09-09
309,126.1,126.67,2016-09-12
310,127.17,122.19,2016-09-13
311,122.55,121.5,2016-09-14
312,121.5,122.39,2016-09-15
313,122.0,122.99,2016-09-16
314,123.0,127.3,2016-09-19
315,127.3,127.5,2016-09-20
316,127.99,127.31,2016-09-21
317,128.49,130.89,2016-09-22
318,130.89,129.6,2016-09-23
319,129.0,127.45,2016-09-26
320,127.7,123.0,2016-09-27
321,123.0,123.89,2016-09-28
322,125.88,125.18,2016-09-29
323,124.81,126.6,2016-09-30
324,127.29,127.67,2016-10-03
325,127.35,120.2,2016-10-04
326,121.95,122.6,2016-10-05
327,122.52,122.25,2016-10-06
328,122.5,121.67,2016-10-07
329,121.94,123.29,2016-10-10
330,123.33,124.0,2016-10-11
331,124.21,124.05,2016-10-12
