,OPEN,CLOSE,TRADEDATE
175,35.0,35.0,2016-03-01
176,34.8,34.95,2016-03-02
177,35.0,34.95,2016-03-03
178,35.0,34.9,2016-03-04
179,35.0,34.85,2016-03-07
180,34.95,34.95,2016-03-09
181,34.85,35.15,2016-03-10
182,35.15,35.0,2016-03-11
183,35.1,35.15,2016-03-14
184,35.2,34.7,2016-03-15
185,34.85,34.85,2016-03-16
186,35.3,34.8,2016-03-17
187,35.0,35.0,2016-03-18
188,35.0,34.95,2016-03-21
189,35.0,35.05,2016-03-22
190,35.05,34.9,2016-03-23
191,34.8,35.15,2016-03-24
192,35.15,35.15,2016-03-25
193,35.15,35.25,2016-03-28
194,35.35,35.2,2016-03-29
195,35.15,35.25,2016-03-30
196,35.0,35.05,2016-03-31
197,34.9,35.1,2016-04-01
198,35.0,35.25,2016-04-04
199,35.3,35.0,2016-04-05
200,35.1,34.8,2016-04-06
201,35.3,37.35,2016-04-07
202,37.1,36.5,2016-04-08
203,37.05,35.7,2016-04-11
204,35.95,36.15,2016-04-12
205,36.2,36.35,2016-04-13
206,36.6,36.65,2016-04-14
207,36.7,36.8,2016-04-15
208,36.65,36.45,2016-04-18
209,36.4,36.5,2016-04-19
210,37.0,36.65,2016-04-20
211,37.2,36.9,2016-04-21
212,36.75,36.85,2016-04-22
213,36.65,37.0,2016-04-25
214,37.25,37.05,2016-04-26
215,37.1,36.9,2016-04-27
216,36.75,36.95,2016-04-28
217,36.35,36.75,2016-04-29
218,35.85,36.8,2016-05-04
219,36.75,36.7,2016-05-05
220,36.75,36.8,2016-05-06
221,37.05,36.8,2016-05-10
222,36.7,36.8,2016-05-11
223,36.65,37.0,2016-05-12
224,36.85,36.85,2016-05-13
225,36.85,36.7,2016-05-16
226,36.75,36.7,2016-05-17
227,36.7,36.65,2016-05-18
228,36.55,36.8,2016-05-19
229,36.9,36.7,2016-05-20
230,36.75,36.8,2016-05-23
231,36.9,36.65,2016-05-24
232,36.65,36.7,2016-05-25
233,36.9,36.8,2016-05-26
234,36.7,36.55,2016-05-27
235,36.3,36.85,2016-05-30
236,36.55,36.15,2016-05-31
237,36.0,35.75,2016-06-01
238,35.65,35.35,2016-06-02
239,35.45,35.35,2016-06-03
240,35.7,35.3,2016-06-06
241,35.7,35.5,2016-06-07
242,35.3,35.1,2016-06-08
243,34.9,35.1,2016-06-09
244,35.45,34.65,2016-06-10
245,34.5,35.0,2016-06-14
246,34.85,35.0,2016-06-15
247,34.85,35.15,2016-06-16
248,35.45,35.05,2016-06-17
249,35.35,35.3,2016-06-20
250,35.0,35.0,2016-06-21
251,35.0,34.95,2016-06-22
252,34.9,35.0,2016-06-23
253,34.5,34.85,2016-06-24
254,34.85,34.7,2016-06-27
255,34.75,34.85,2016-06-28
256,34.9,34.95,2016-06-29
257,34.9,35.0,2016-06-30
258,34.6,34.95,2016-07-01
259,34.65,35.35,2016-07-04
260,35.3,35.4,2016-07-05
261,35.5,35.35,2016-07-06
262,35.4,35.2,2016-07-07
263,35.4,35.0,2016-07-08
264,35.1,35.05,2016-07-11
265,34.95,35.7,2016-07-12
266,35.65,35.55,2016-07-13
267,35.5,34.95,2016-07-14
268,34.8,34.9,2016-07-15
269,34.9,35.45,2016-07-18
270,35.2,35.65,2016-07-19
271,35.7,34.95,2016-07-20
272,35.0,35.15,2016-07-21
273,35.3,35.1,2016-07-22
274,35.15,34.9,2016-07-25
275,35.1,35.05,2016-07-26
276,34.95,34.95,2016-07-27
277,35.1,34.95,2016-07-28
278,35.1,34.95,2016-07-29
279,35.05,34.85,2016-08-01
280,34.9,34.6,2016-08-02
281,34.75,34.8,2016-08-03
282,34.7,35.0,2016-08-04
283,35.0,35.15,2016-08-05
284,35.1,35.0,2016-08-08
285,35.05,35.45,2016-08-09
286,35.5,36.55,2016-08-10
287,36.65,36.25,2016-08-11
288,36.4,36.1,2016-08-12
289,36.1,36.3,2016-08-15
290,36.55,36.3,2016-08-16
291,36.0,35.3,2016-08-17
292,35.3,35.2,2016-08-18
293,35.15,35.45,2016-08-19
294,35.35,35.55,2016-08-22
295,35.65,35.35,2016-08-23
296,35.5,35.5,2016-08-24
297,35.5,36.15,2016-08-25
298,36.3,36.15,2016-08-26
299,36.35,35.95,2016-08-29
300,35.85,35.6,2016-08-30
301,35.55,35.8,2016-08-31
302,35.7,35.85,2016-09-01
303,35.95,36.0,2016-09-02
304,36.1,36.2,2016-09-05
305,36.5,36.3,2016-09-06
306,36.55,36.55,2016-09-07
307,36.8,36.6,2016-09-08
308,36.35,37.4,2016-09-09
309,38.1,37.0,2016-09-12
310,36.9,36.5,2016-09-13
311,36.6,36.6,2016-09-14
312,36.7,36.4,2016-09-15
313,36.2,36.75,2016-09-16
314,36.8,37.0,2016-09-19
315,36.8,37.05,2016-09-20
316,36.8,37.7,2016-09-21
317,38.1,37.95,2016-09-22
318,38.0,43.25,2016-09-23
319,44.2,46.8,2016-09-26
320,48.45,44.1,2016-09-27
321,44.05,43.2,2016-09-28
322,43.3,43.85,2016-09-29
323,43.75,43.7,2016-09-30
324,43.9,45.45,2016-10-03
325,45.7,44.15,2016-10-04
326,43.85,43.9,2016-10-05
327,43.9,44.05,2016-10-06
328,43.9,44.1,2016-10-07
329,44.15,44.5,2016-10-10
330,44.55,45.7,2016-10-11
331,46.1,45.25,2016-10-12
332,45.2,44.15,2016-10-13
333,44.4,44.0,2016-10-14
334,44.05,45.35,2016-10-17
335,45.5,45.5,2016-10-18
336,45.55,44.9,2016-10-19
337,44.85,44.4,2016-10-20
338,44.25,44.0,2016-10-21
339,43.95,44.9,2016-10-24
340,44.65,44.6,2016-10-25
341,44.3,44.2,2016-10-26
342,43.85,44.0,2016-10-27
343,44.1,44.2,2016-10-28
344,44.95,44.0,2016-10-31
345,44.2,44.0,2016-11-01
346,44.15,44.05,2016-11-02
347,44.1,43.95,2016-11-03
348,44.1,44.0,2016-11-07
