,OPEN,CLOSE,TRADEDATE
591,1796.0,1799.0,2017-10-23
592,1787.0,1889.0,2017-10-24
593,1899.5,1855.0,2017-10-25
594,1859.5,1896.0,2017-10-26
595,1908.0,1921.0,2017-10-27
596,1919.0,1898.0,2017-10-30
597,1900.5,1950.0,2017-10-31
598,1950.0,1991.5,2017-11-01
599,1980.0,1932.0,2017-11-02
600,1932.5,1965.0,2017-11-03
601,1966.0,1950.5,2017-11-07
602,1944.0,1935.5,2017-11-08
603,1933.5,1890.0,2017-11-09
604,1890.0,1856.5,2017-11-10
605,1856.0,1860.0,2017-11-13
606,1874.5,1890.0,2017-11-14
607,1890.0,1873.0,2017-11-15
608,1889.0,1925.5,2017-11-16
609,1926.5,1949.5,2017-11-17
610,1965.0,2002.5,2017-11-20
611,2001.0,2038.0,2017-11-21
612,2030.0,1975.0,2017-11-22
613,1980.5,1987.5,2017-11-23
614,1981.5,2025.0,2017-11-24
615,2033.0,2017.0,2017-11-27
616,2019.0,1991.5,2017-11-28
617,2002.5,1957.0,2017-11-29
618,1949.5,1940.5,2017-11-30
619,1935.0,1931.5,2017-12-01
620,1932.0,1907.0,2017-12-04
621,1900.0,1899.0,2017-12-05
622,1899.5,1900.0,2017-12-06
623,1920.0,1949.5,2017-12-07
624,1949.5,1957.0,2017-12-08
625,1960.0,1997.5,2017-12-11
626,1996.0,1954.0,2017-12-12
627,1935.0,1938.0,2017-12-13
628,1935.0,1919.0,2017-12-14
629,1915.0,1895.0,2017-12-15
630,1895.0,1892.0,2017-12-18
631,1892.0,1902.0,2017-12-19
632,1898.0,1873.5,2017-12-20
633,1885.5,1884.0,2017-12-21
634,1865.0,1832.0,2017-12-22
635,1832.5,1847.0,2017-12-25
636,1852.0,1840.0,2017-12-26
637,1845.0,1865.0,2017-12-27
638,1867.5,1883.5,2017-12-28
639,1880.0,1894.0,2017-12-29
640,1919.0,1943.5,2018-01-03
641,1943.0,1978.0,2018-01-04
642,1966.0,1942.5,2018-01-05
643,1957.5,1963.0,2018-01-09
644,1963.0,1972.0,2018-01-10
645,1963.5,1963.0,2018-01-11
646,1955.0,1955.0,2018-01-12
647,1958.0,1970.0,2018-01-15
648,1964.0,1992.5,2018-01-16
649,1993.0,2035.0,2018-01-17
650,2050.0,2099.0,2018-01-18
651,2112.0,2098.5,2018-01-19
652,2095.5,2118.5,2018-01-22
653,2131.5,2145.0,2018-01-23
654,2159.5,2138.0,2018-01-24
655,2138.5,2134.0,2018-01-25
656,2135.0,2176.0,2018-01-26
657,2191.5,2197.5,2018-01-29
658,2176.5,2150.0,2018-01-30
659,2160.5,2179.0,2018-01-31
660,2183.0,2202.0,2018-02-01
661,2190.5,2150.0,2018-02-02
662,2145.5,2150.0,2018-02-05
663,2073.0,2054.5,2018-02-06
664,2106.0,2140.5,2018-02-07
665,2137.0,2159.0,2018-02-08
666,2090.5,2086.5,2018-02-09
667,2101.5,2127.0,2018-02-12
668,2124.0,2135.0,2018-02-13
669,2155.0,2200.0,2018-02-14
670,2250.0,2283.5,2018-02-15
671,2341.5,2371.5,2018-02-16
672,2371.0,2416.5,2018-02-19
673,2420.0,2413.0,2018-02-20
674,2424.5,2473.5,2018-02-21
675,2469.0,2435.5,2018-02-22
676,2450.0,2383.0,2018-02-26
677,2363.0,2386.0,2018-02-27
678,2381.5,2343.5,2018-02-28
679,2329.5,2310.0,2018-03-01
680,2309.0,2280.5,2018-03-02
681,2313.5,2347.5,2018-03-05
682,2377.5,2389.5,2018-03-06
683,2399.0,2427.5,2018-03-07
684,2474.0,2469.0,2018-03-09
685,2465.0,2450.0,2018-03-12
686,2449.0,2415.0,2018-03-13
687,2425.0,2430.5,2018-03-14
688,2442.5,2446.0,2018-03-15
689,2441.0,2436.0,2018-03-16
690,2435.0,2426.0,2018-03-19
691,2427.5,2463.0,2018-03-20
692,2465.0,2497.5,2018-03-21
693,2487.5,2385.0,2018-03-22
694,2390.0,2385.5,2018-03-23
695,2377.0,2344.0,2018-03-26
696,2360.5,2364.0,2018-03-27
697,2339.5,2265.0,2018-03-28
698,2279.0,2314.0,2018-03-29
699,2288.5,2287.0,2018-03-30
700,2290.0,2253.0,2018-04-02
701,2250.0,2263.0,2018-04-03
702,2255.0,2249.5,2018-04-04
703,2264.5,2315.0,2018-04-05
704,2313.0,2312.0,2018-04-06
705,2310.0,2124.0,2018-04-09
706,2090.5,2169.0,2018-04-10
707,2168.5,2240.0,2018-04-11
708,2211.0,2161.5,2018-04-12
709,2139.5,2083.5,2018-04-13
710,2051.0,2020.5,2018-04-16
711,2148.5,2103.5,2018-04-17
712,2080.0,2142.0,2018-04-18
713,2160.0,2096.5,2018-04-19
714,2111.0,2084.5,2018-04-20
715,2095.0,2140.5,2018-04-23
716,2142.0,2105.5,2018-04-24
717,2090.5,2025.0,2018-04-25
718,2051.0,2061.0,2018-04-26
719,2075.0,2015.5,2018-04-27
720,2035.0,2030.0,2018-04-28
721,2035.5,2097.5,2018-04-30
722,2106.5,2215.0,2018-05-02
723,2203.5,2128.0,2018-05-03
724,2149.0,2107.0,2018-05-04
725,2115.5,2152.5,2018-05-07
726,2152.5,2127.5,2018-05-08
727,2140.5,2190.0,2018-05-10
728,2181.0,2201.0,2018-05-11
729,2196.0,2186.0,2018-05-14
730,2172.5,2118.5,2018-05-15
731,2126.0,2114.0,2018-05-16
732,2123.0,2131.0,2018-05-17
733,2120.0,2119.5,2018-05-18
734,2123.0,2142.0,2018-05-21
735,2149.0,2122.5,2018-05-22
736,2100.0,2086.5,2018-05-23
737,2103.5,2094.0,2018-05-24
738,2084.5,2089.0,2018-05-25
739,2089.0,2102.5,2018-05-28
740,2102.0,2079.0,2018-05-29
741,2059.5,2072.0,2018-05-30
742,2062.5,2076.5,2018-05-31
743,2088.5,2137.0,2018-06-01
744,2132.5,2163.5,2018-06-04
745,2188.5,2213.0,2018-06-05
